order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-109638,2025-10-05,CS-1270,Corporate,East,Bihar,Office Supplies,Art,759.73,7,0.0,53.66,7.063035552104037,706.07
CA-2025-109639,2025-05-04,CS-1162,Consumer,West,Maharashtra,Office Supplies,Art,1084.73,3,0.2,65.11,6.00241534759802,1019.62
CA-2025-109640,2024-12-29,CS-1112,Consumer,East,Bihar,Technology,Copiers,502.27,7,0.0,93.28,18.571684552133316,408.99
CA-2025-109641,2024-04-21,CS-1331,Home Office,North,UP,Furniture,Furnishings,1179.51,3,0.1,174.01,14.752736305754082,1005.5
CA-2025-109642,2025-02-12,CS-1185,Home Office,East,Odisha,Furniture,Tables,1644.41,9,0.1,90.28,5.490114995651936,1554.13
CA-2025-109643,2024-01-07,CS-1205,Corporate,West,Gujarat,Technology,Accessories,1457.97,5,0.1,267.32,18.33508234051455,1190.65
CA-2025-109644,2026-01-11,CS-1097,Consumer,West,Rajasthan,Technology,Copiers,1808.52,8,0.0,345.67,19.113418707009046,1462.85
CA-2025-109645,2025-10-29,CS-1377,Home Office,South,Karnataka,Technology,Phones,910.16,3,0.0,222.08,24.400105475960274,688.0799999999999
CA-2025-109646,2024-07-15,CS-1055,Corporate,East,West Bengal,Office Supplies,Fasteners,840.93,3,0.0,148.01,17.600751548880407,692.92
CA-2025-109647,2026-01-04,CS-1450,Consumer,North,UP,Office Supplies,Art,666.44,3,0.0,69.98,10.500570193865915,596.46
CA-2025-109648,2025-01-01,CS-1482,Corporate,East,Jharkhand,Furniture,Chairs,579.05,8,0.5,56.6,9.774630860892843,522.4499999999999
CA-2025-109649,2024-09-06,CS-1117,Consumer,South,Kerala,Office Supplies,Paper,4195.14,9,0.0,593.6,14.149706565215938,3601.5400000000004
CA-2025-109650,2025-08-17,CS-1093,Consumer,North,Haryana,Office Supplies,Art,3211.77,7,0.0,219.92,6.8473147205435,2991.85
CA-2025-109651,2024-08-27,CS-1293,Home Office,North,Punjab,Furniture,Tables,22.42,1,,3.35,14.94201605709188,19.07
CA-2025-109652,2025-01-14,CS-1452,Consumer,South,Telangana,Office Supplies,Art,717.15,6,0.0,82.88,11.556857003416301,634.27
CA-2025-109653,2025-04-15,CS-1204,Consumer,North,Haryana,Office Supplies,Binders,786.49,3,0.1,169.86,21.597223105188878,616.63
CA-2025-109654,2026-02-13,CS-1282,Consumer,West,Maharashtra,Office Supplies,Paper,392.34,1,0.2,74.15,18.899423969006477,318.18999999999994
CA-2025-109655,2025-12-01,CS-1189,Consumer,West,Goa,Office Supplies,Fasteners,659.6,2,0.1,66.84,10.133414190418435,592.76
CA-2025-109656,2025-03-30,CS-1476,Consumer,North,Punjab,Technology,Accessories,616.48,3,0.5,89.82,14.569815728004151,526.6600000000001
CA-2025-109657,2024-12-31,CS-1323,Consumer,East,Jharkhand,Office Supplies,Binders,1147.78,7,0.0,221.95,19.337329453379567,925.8299999999999
CA-2025-109658,2024-10-16,CS-1084,Consumer,North,UP,Office Supplies,Binders,703.6,6,0.0,59.53,8.460773166571915,644.07
CA-2025-109659,2025-02-06,CS-1458,Consumer,East,Jharkhand,Office Supplies,Fasteners,241.44,2,0.0,58.86,24.37872763419483,182.57999999999998
CA-2025-109660,2024-02-27,CS-1180,Consumer,South,Tamil Nadu,Furniture,Furnishings,1234.04,5,0.0,84.34,6.834462416129138,1149.7
CA-2025-109661,2025-06-04,CS-1274,Consumer,West,Maharashtra,Office Supplies,Paper,430.66,1,0.0,103.64,24.065388009102307,327.02000000000004
CA-2025-109662,2024-10-30,CS-1181,Corporate,West,Gujarat,Office Supplies,Paper,174.03,3,0.5,9.28,5.332413951617537,164.75
CA-2025-109663,2024-04-24,CS-1447,Corporate,South,Tamil Nadu,Office Supplies,Binders,289.46,1,0.0,42.46,14.668693429143925,246.99999999999997
CA-2025-109664,2024-07-28,CS-1181,Consumer,South,Karnataka,Technology,Phones,1218.93,3,0.0,131.2,10.763538513286242,1087.73
CA-2025-109665,2024-02-10,CS-1283,Corporate,West,Gujarat,Office Supplies,Binders,255.17,2,0.5,62.14,24.352392522631973,193.02999999999997
CA-2025-109666,2024-06-21,CS-1287,Home Office,South,Tamil Nadu,Furniture,Tables,771.42,4,0.1,-275.13,-35.665396282180915,1046.55
CA-2025-109667,2024-08-21,CS-1475,Home Office,North,Haryana,Office Supplies,Fasteners,449.5,5,0.5,103.62,23.052280311457178,345.88
CA-2025-109668,2026-03-03,CS-1106,Consumer,North,Punjab,Technology,Accessories,456.33,3,0.5,67.69,14.833563429973923,388.64
CA-2025-109669,2025-08-12,CS-1129,Corporate,East,Bihar,Office Supplies,Binders,1026.67,5,0.5,73.06,7.116210661653696,953.6100000000001
CA-2025-109670,2025-09-11,CS-1262,Consumer,East,Bihar,Technology,Copiers,3138.06,7,0.1,312.02,9.943085855592308,2826.04
CA-2025-109671,2026-03-03,CS-1011,Consumer,East,Bihar,Technology,Accessories,3923.88,9,0.0,612.84,15.618214624300439,3311.04
CA-2025-109672,2025-02-06,CS-1162,Consumer,North,UP,Furniture,Chairs,1854.78,8,0.0,237.03,12.77941319186103,1617.75
CA-2025-109673,2024-02-08,CS-1487,Consumer,West,Maharashtra,Furniture,Furnishings,146.49,6,0.5,16.92,11.550276469383576,129.57
CA-2025-109674,2024-04-28,CS-1468,Corporate,East,Jharkhand,Office Supplies,Paper,621.57,9,0.0,68.72,11.055874640024452,552.85
CA-2025-109675,2024-11-30,CS-1447,Corporate,North,Delhi,Furniture,Furnishings,97.48,8,0.5,9.44,9.684037751333605,88.04
CA-2025-109676,2024-12-01,CS-1181,Corporate,West,Gujarat,Office Supplies,Binders,375.41,4,0.5,59.16,15.758770411017286,316.25
CA-2025-109677,2025-06-22,CS-1213,Consumer,South,Telangana,Technology,Copiers,491.92,2,0.0,92.31,18.76524638152545,399.61
CA-2025-109678,2025-09-07,CS-1469,Consumer,North,UP,Office Supplies,Paper,2967.11,9,0.2,558.47,18.82201873203218,2408.6400000000003
CA-2025-109679,2024-03-14,CS-1274,Consumer,South,Tamil Nadu,Office Supplies,Fasteners,312.06,6,0.0,18.39,5.893097481253605,293.67
CA-2025-109680,2024-07-09,CS-1021,Consumer,East,Jharkhand,Office Supplies,Art,876.81,8,0.1,48.57,5.539398501385706,828.2399999999999
CA-2025-109681,2024-11-19,CS-1275,Home Office,West,Gujarat,Furniture,Furnishings,2081.76,8,0.0,140.41,6.744773653062793,1941.3500000000001
CA-2025-109682,2024-05-26,CS-1260,Corporate,North,UP,Technology,Accessories,852.78,4,0.5,45.67,5.355425783906752,807.11
CA-2025-109683,2026-02-05,CS-1333,Home Office,East,Odisha,Office Supplies,Binders,264.72,5,0.0,36.55,13.807041402236322,228.17000000000002
CA-2025-109684,2024-10-10,CS-1466,Corporate,East,Odisha,Office Supplies,Art,129.28,1,0.0,7.85,6.072091584158415,121.43
CA-2025-109685,2024-07-31,CS-1116,Consumer,West,Goa,Furniture,Tables,1990.9,9,0.2,273.0,13.71239138078256,1717.9
CA-2025-109686,2025-09-26,CS-1413,Consumer,South,Tamil Nadu,Technology,Accessories,1064.31,7,0.1,124.93,11.738121411994626,939.3799999999999
CA-2025-109687,2025-12-18,CS-1025,Consumer,East,Bihar,Office Supplies,Fasteners,496.27,1,0.0,30.63,6.1720434440929335,465.64
CA-2025-109688,2026-01-21,CS-1440,Consumer,West,Rajasthan,Furniture,Furnishings,694.64,3,0.0,46.5,6.694114937233675,648.14
CA-2025-109689,2025-01-28,CS-1333,Home Office,West,Rajasthan,Technology,Phones,3698.18,9,0.1,755.97,20.441676716655223,2942.21
CA-2025-109690,2024-12-04,CS-1254,Consumer,North,Haryana,Technology,Accessories,471.04,1,0.0,91.8,19.488790760869566,379.24
CA-2025-109691,2026-03-08,CS-1447,Consumer,East,West Bengal,Office Supplies,Fasteners,411.37,6,0.5,44.11,10.722707052045603,367.26
CA-2025-109692,2024-01-22,CS-1411,Corporate,South,Kerala,Office Supplies,Art,424.96,5,0.5,32.29,7.59836219879518,392.66999999999996
CA-2025-109693,2026-02-09,CS-1444,Home Office,South,Telangana,Technology,Copiers,540.25,4,0.2,65.51,12.125867653863953,474.74
CA-2025-109694,2024-04-14,CS-1211,Consumer,East,Bihar,Technology,Copiers,223.79,1,0.0,32.85,14.678940077751465,190.94
CA-2025-109695,2025-04-10,CS-1305,Corporate,South,Telangana,Office Supplies,Paper,286.61,7,0.0,43.99,15.34838281985974,242.62
CA-2025-109696,2025-04-03,CS-1321,Consumer,West,Maharashtra,Office Supplies,Paper,405.6,1,0.0,22.27,5.490631163708087,383.33000000000004
CA-2025-109697,2025-03-07,CS-1422,Corporate,West,Goa,Furniture,Chairs,74.12,1,0.0,12.62,17.026443604964918,61.50000000000001
CA-2025-109698,2026-02-08,CS-1339,Consumer,East,Odisha,Furniture,Tables,895.79,2,0.0,157.68,17.602339834112907,738.1099999999999
CA-2025-109699,2025-12-16,CS-1436,Consumer,South,Karnataka,Furniture,Furnishings,2369.45,9,0.1,423.16,17.858996813606538,1946.2899999999997
CA-2025-109700,2026-02-12,CS-1257,Corporate,West,Rajasthan,Furniture,Furnishings,122.96,1,0.5,21.55,17.526024723487314,101.41
CA-2025-109701,2025-09-10,CS-1168,Consumer,East,Bihar,Technology,Phones,2670.29,8,0.0,644.51,24.136329761935972,2025.78
CA-2025-109702,2026-02-01,CS-1337,Corporate,West,Maharashtra,Furniture,Tables,467.22,1,0.0,89.69,19.196524121398912,377.53000000000003
CA-2025-109703,2024-08-08,CS-1021,Home Office,East,Jharkhand,Technology,Accessories,155.37,1,0.0,17.62,11.340670657141018,137.75
CA-2025-109704,2025-01-13,CS-1086,Consumer,North,UP,Office Supplies,Fasteners,1281.52,9,0.0,272.23,21.242742992696176,1009.29
CA-2025-109705,2024-08-09,CS-1015,Corporate,North,Punjab,Office Supplies,Fasteners,764.96,8,0.5,104.3,13.634699853587115,660.6600000000001
CA-2025-109706,2024-09-14,CS-1050,Corporate,East,West Bengal,Office Supplies,Fasteners,248.54,1,0.0,15.43,6.208256216303211,233.10999999999999
CA-2025-109707,2025-12-13,CS-1487,Consumer,North,UP,Office Supplies,Art,329.67,7,0.0,59.26,17.97555130888464,270.41
CA-2025-109708,2025-01-01,CS-1304,Corporate,North,Delhi,Office Supplies,Paper,2745.55,8,0.0,347.18,12.645189488444938,2398.3700000000003
CA-2025-109709,2026-02-08,CS-1487,Corporate,South,Kerala,Office Supplies,Art,530.48,2,0.0,125.23,23.606922032875886,405.25
CA-2025-109710,2024-12-14,CS-1416,Corporate,North,UP,Technology,Phones,988.42,4,0.1,116.98,11.835049877582406,871.4399999999999
CA-2025-109711,2024-08-12,CS-1305,Home Office,South,Telangana,Office Supplies,Fasteners,211.72,2,0.2,12.49,5.899300963536747,199.23
CA-2025-109712,2025-12-14,CS-1196,Corporate,North,UP,Technology,Phones,2531.36,6,0.0,605.9,23.93574995259465,1925.46
CA-2025-109713,2026-01-07,CS-1364,Home Office,North,UP,Technology,Copiers,512.62,5,0.5,110.97,21.64761421715891,401.65
CA-2025-109714,2024-08-23,CS-1301,Corporate,West,Maharashtra,Technology,Phones,1483.24,5,0.1,364.68,24.58671556862005,1118.56
CA-2025-109715,2024-07-01,CS-1288,Consumer,East,Jharkhand,Furniture,Chairs,1021.04,8,0.0,88.02,8.620622110788998,933.02
CA-2025-109716,2025-12-12,CS-1388,Consumer,North,UP,Technology,Phones,368.98,1,0.1,20.01,5.423058160333893,348.97
CA-2025-109717,2026-01-27,CS-1245,Consumer,East,West Bengal,Office Supplies,Fasteners,313.72,2,0.0,75.36,24.021420374856557,238.36
CA-2025-109718,2025-03-19,CS-1449,Corporate,East,Jharkhand,Technology,Phones,461.63,1,0.0,91.62,19.8470636657063,370.01
CA-2025-109719,2025-09-14,CS-1353,Corporate,West,Maharashtra,Office Supplies,Fasteners,931.39,4,0.0,206.21,22.140027271067975,725.18
CA-2025-109720,2024-01-06,CS-1455,Consumer,East,West Bengal,Office Supplies,Fasteners,162.25,2,,8.24,5.0785824345146375,154.01
CA-2025-109721,2024-08-23,CS-1201,Consumer,East,West Bengal,Technology,Accessories,1733.12,7,0.2,314.4,18.140694239290987,1418.7199999999998
CA-2025-109722,2024-05-06,CS-1193,Consumer,North,Delhi,Furniture,Chairs,1272.38,5,0.1,244.64,19.226960499221928,1027.7400000000002
CA-2025-109723,2024-04-13,CS-1336,Consumer,West,Rajasthan,Office Supplies,Fasteners,1082.51,5,0.0,128.49,11.869636308209625,954.02
CA-2025-109724,2026-01-18,CS-1146,Corporate,East,Bihar,Furniture,Chairs,411.66,1,0.0,59.56,14.468250497983773,352.1
CA-2025-109725,2025-04-24,CS-1310,Corporate,North,Haryana,Furniture,Chairs,389.58,2,0.1,29.83,7.656963909851634,359.75
CA-2025-109726,2024-06-03,CS-1127,Home Office,West,Rajasthan,Technology,Copiers,345.37,5,0.1,22.8,6.601615658569071,322.57
CA-2025-109727,2024-09-13,CS-1175,Consumer,North,Delhi,Furniture,Tables,168.04,7,0.0,35.64,21.20923589621519,132.39999999999998
CA-2025-109728,2024-08-22,CS-1134,Corporate,West,Maharashtra,Technology,Phones,402.44,1,0.1,86.3,21.44419043832621,316.14
CA-2025-109729,2025-05-14,CS-1066,Corporate,West,Maharashtra,Office Supplies,Paper,1503.71,7,0.1,144.43,9.604910521310625,1359.28
CA-2025-109730,2024-10-15,CS-1393,Home Office,South,Karnataka,Office Supplies,Fasteners,514.53,2,0.1,109.79,21.33792004353488,404.73999999999995
CA-2025-109731,2025-05-24,CS-1452,Corporate,South,Telangana,Office Supplies,Fasteners,132.45,2,0.0,16.27,12.283880709701775,116.17999999999999
CA-2025-109732,2025-07-05,CS-1365,Consumer,South,Kerala,Furniture,Furnishings,1798.65,9,0.2,193.88,10.779195507741916,1604.77
CA-2025-109733,2026-03-10,CS-1279,Consumer,East,Bihar,Technology,Accessories,2170.79,8,0.0,452.47,20.843563863846803,1718.32
CA-2025-109734,2025-12-09,CS-1246,Corporate,North,Delhi,Technology,Accessories,856.71,4,0.1,163.92,19.133662499562277,692.7900000000001
CA-2025-109735,2026-02-23,CS-1363,Corporate,West,Maharashtra,Office Supplies,Binders,2148.83,5,0.1,380.4,17.702656794627774,1768.4299999999998
CA-2025-109736,2026-02-14,CS-1237,Home Office,North,UP,Furniture,Chairs,2348.83,9,0.1,491.15,20.910410715121998,1857.6799999999998
CA-2025-109737,2025-07-22,CS-1171,Consumer,East,West Bengal,Office Supplies,Binders,1949.8,4,0.0,434.09,22.263309057339214,1515.71
CA-2025-109738,2024-10-24,CS-1051,Home Office,South,Kerala,Furniture,Furnishings,681.07,8,0.0,163.27,23.972572569633076,517.8000000000001
CA-2025-109739,2025-09-01,CS-1328,Consumer,South,Karnataka,Technology,Copiers,2060.79,5,0.1,360.03,17.470484619975835,1700.76
CA-2025-109740,2024-05-16,CS-1359,Home Office,North,UP,Technology,Phones,280.93,1,0.0,19.16,6.820204321361194,261.77
CA-2025-109741,2025-01-10,CS-1153,Home Office,North,Punjab,Office Supplies,Paper,1085.75,7,0.0,131.12,12.076444853787704,954.63
CA-2025-109742,2024-03-27,CS-1080,Corporate,West,Gujarat,Technology,Phones,1126.24,3,0.0,85.97,7.63336411422077,1040.27
CA-2025-109743,2025-02-22,CS-1419,Corporate,North,Punjab,Furniture,Chairs,1977.98,7,0.0,146.99,7.431318820210518,1830.99
CA-2025-109744,2026-01-23,CS-1145,Consumer,West,Gujarat,Office Supplies,Art,2336.65,8,0.0,579.08,24.78248774955599,1757.5700000000002
CA-2025-109745,2024-07-17,CS-1274,Consumer,West,Maharashtra,Technology,Phones,377.0,4,0.0,32.79,8.69761273209549,344.21
CA-2025-109746,2025-04-07,CS-1155,Consumer,South,Karnataka,Furniture,Chairs,1647.22,6,0.2,325.46,19.758137953643107,1321.76
CA-2025-109747,2025-03-12,CS-1399,Consumer,North,Delhi,Office Supplies,Fasteners,1078.9,7,0.0,222.64,20.635832792659187,856.2600000000001
CA-2025-109748,2024-11-05,CS-1337,Corporate,South,Tamil Nadu,Office Supplies,Fasteners,1474.6,8,0.0,218.65,14.827749898277501,1255.9499999999998
CA-2025-109749,2025-08-18,CS-1363,Consumer,West,Goa,Office Supplies,Fasteners,1226.4,3,0.1,62.45,5.092139595564253,1163.95
CA-2025-109750,2026-01-23,CS-1325,Home Office,South,Kerala,Office Supplies,Paper,685.68,7,0.0,134.08,19.55431104888578,551.5999999999999
CA-2025-109751,2024-10-07,CS-1336,Consumer,South,Tamil Nadu,Office Supplies,Paper,1111.14,5,0.5,267.13,24.041074932051764,844.0100000000001
CA-2025-109752,2024-11-18,CS-1143,Corporate,West,Maharashtra,Office Supplies,Art,1607.79,7,0.1,327.91,20.39507647142973,1279.8799999999999
CA-2025-109753,2026-02-02,CS-1298,Corporate,East,Odisha,Furniture,Tables,584.82,6,0.0,91.07,15.572312848397797,493.75000000000006
CA-2025-109754,2025-12-02,CS-1494,Consumer,East,Bihar,Furniture,Chairs,1834.58,5,0.1,307.3,16.750427890852404,1527.28
CA-2025-109755,2024-05-31,CS-1034,Consumer,North,UP,Office Supplies,Art,989.17,3,0.0,80.8,8.168464470212399,908.37
CA-2025-109756,2024-10-28,CS-1304,Consumer,South,Tamil Nadu,Furniture,Tables,323.9,2,0.1,-118.24,-36.505094164865696,442.14
CA-2025-109757,2024-10-04,CS-1467,Corporate,North,Punjab,Technology,Copiers,472.07,3,0.0,79.97,16.940284279873747,392.1
CA-2025-109758,2025-10-12,CS-1392,Corporate,South,Tamil Nadu,Technology,Accessories,432.52,2,0.0,43.09,9.962545084620364,389.42999999999995
CA-2025-109759,2025-11-18,CS-1239,Consumer,North,Punjab,Office Supplies,Art,230.23,3,0.0,16.14,7.0103809234244014,214.08999999999997
CA-2025-109760,2024-01-08,CS-1138,Home Office,North,Delhi,Technology,Phones,813.06,2,0.0,84.18,10.35347944801122,728.8799999999999
CA-2025-109761,2024-08-22,CS-1254,Consumer,West,Goa,Office Supplies,Binders,146.54,1,0.0,29.78,20.32209635594377,116.75999999999999
CA-2025-109762,2025-11-05,CS-1005,Corporate,East,Bihar,Furniture,Furnishings,3736.48,9,0.0,900.64,24.10396951141181,2835.84
CA-2025-109763,2025-07-14,CS-1372,Consumer,East,West Bengal,Office Supplies,Paper,920.85,5,0.5,89.03,9.668241298800021,831.82
CA-2025-109764,2024-10-28,CS-1176,Corporate,East,Odisha,Office Supplies,Paper,4243.5,9,0.0,475.01,11.193825851301991,3768.49
CA-2025-109765,2024-02-07,CS-1373,Home Office,West,Gujarat,Furniture,Tables,468.63,8,0.0,98.93,21.11047094722916,369.7
CA-2025-109766,2024-05-15,CS-1410,Corporate,East,Odisha,Office Supplies,Art,1267.69,7,0.0,248.11,19.57181960889492,1019.58
CA-2025-109767,2025-02-24,CS-1214,Consumer,West,Gujarat,Furniture,Chairs,1515.38,6,0.2,113.21,7.470733413401258,1402.17
CA-2025-109768,2024-08-06,CS-1364,Consumer,South,Kerala,Office Supplies,Fasteners,1722.81,4,0.0,399.87,23.210336601250283,1322.94
CA-2025-109769,2024-12-13,CS-1023,Home Office,West,Gujarat,Office Supplies,Art,301.9,7,0.5,29.23,9.682013911891357,272.66999999999996
CA-2025-109770,2025-06-29,CS-1318,Consumer,North,Haryana,Office Supplies,Paper,2419.68,7,0.2,492.65,20.36013026515903,1927.0299999999997
CA-2025-109771,2024-03-19,CS-1013,Consumer,North,Delhi,Furniture,Chairs,42.82,1,0.0,7.72,18.02895843063989,35.1
CA-2025-109772,2026-01-17,CS-1393,Corporate,South,Kerala,Furniture,Chairs,1745.53,9,0.2,250.73,14.364118634454865,1494.8
CA-2025-109773,2024-09-29,CS-1241,Consumer,South,Tamil Nadu,Office Supplies,Binders,205.51,4,0.0,13.87,6.749063305921853,191.64
CA-2025-109774,2024-06-09,CS-1276,Consumer,North,Haryana,Technology,Copiers,584.05,7,0.0,133.46,22.85078332334561,450.5899999999999
CA-2025-109775,2025-11-17,CS-1092,Home Office,East,West Bengal,Office Supplies,Binders,3507.4,9,0.0,547.41,15.607287449392713,2959.9900000000002
CA-2025-109776,2024-11-03,CS-1108,Consumer,East,West Bengal,Office Supplies,Binders,38.26,2,0.0,2.78,7.266074228959749,35.48
CA-2025-109777,2025-01-08,CS-1441,Consumer,East,Jharkhand,Office Supplies,Fasteners,2031.32,8,0.1,295.28,14.536360593111866,1736.04
CA-2025-109778,2026-01-02,CS-1229,Corporate,South,Karnataka,Technology,Accessories,232.67,4,0.0,16.46,7.074397214939615,216.20999999999998
CA-2025-109779,2024-01-09,CS-1152,Home Office,North,Punjab,Office Supplies,Binders,1630.07,4,0.0,203.33,12.47369744857583,1426.74
CA-2025-109780,2025-03-19,CS-1108,Consumer,West,Gujarat,Furniture,Tables,1096.2,3,0.1,80.74,7.365444261995985,1015.46
CA-2025-109781,2024-04-22,CS-1289,Corporate,South,Telangana,Furniture,Chairs,1417.47,4,0.0,145.2,10.24360303921776,1272.27
CA-2025-109782,2024-07-23,CS-1404,Corporate,North,Haryana,Furniture,Chairs,1711.84,9,0.5,363.38,21.227451163660156,1348.46
CA-2025-109783,2025-02-08,CS-1444,Consumer,East,West Bengal,Office Supplies,Paper,269.53,1,0.1,26.02,9.653841872889846,243.50999999999996
CA-2025-109784,2025-11-28,CS-1176,Consumer,East,Jharkhand,Furniture,Tables,2231.02,9,0.0,396.22,17.75958978404497,1834.8
CA-2025-109785,2024-07-15,CS-1320,Consumer,East,Odisha,Furniture,Chairs,1898.73,9,0.0,182.4,9.606421134126496,1716.33
CA-2025-109786,2026-02-16,CS-1286,Corporate,North,Delhi,Office Supplies,Paper,334.05,1,0.0,57.87,17.323753929052536,276.18
CA-2025-109787,2026-02-12,CS-1364,Home Office,East,Jharkhand,Office Supplies,Paper,889.07,9,0.5,176.78,19.88369869639061,712.2900000000001
CA-2025-109788,2026-01-29,CS-1329,Consumer,North,Delhi,Technology,Accessories,68.21,6,0.0,4.82,7.066412549479549,63.38999999999999
CA-2025-109789,2024-04-24,CS-1365,Home Office,South,Kerala,Office Supplies,Art,474.94,8,0.0,104.27,21.954352128689937,370.67
CA-2025-109790,2024-04-30,CS-1241,Corporate,West,Rajasthan,Technology,Copiers,2635.12,8,0.0,613.28,23.273323416011415,2021.84
CA-2025-109791,2025-10-14,CS-1145,Consumer,East,Odisha,Technology,Phones,755.25,8,0.5,94.01,12.44753392916253,661.24
CA-2025-109792,2024-03-05,CS-1356,Corporate,South,Telangana,Technology,Accessories,1979.52,8,0.5,446.4,22.550921435499514,1533.12
CA-2025-109793,2024-10-02,CS-1014,Consumer,South,Tamil Nadu,Technology,Copiers,183.42,1,0.0,13.43,7.321993239559481,169.98999999999998
CA-2025-109794,2024-08-26,CS-1275,Home Office,North,UP,Furniture,Chairs,63.13,1,0.0,8.53,13.511801045461743,54.6
CA-2025-109795,2024-10-28,CS-1071,Corporate,South,Kerala,Technology,Accessories,957.08,7,0.2,78.69,8.221883228152297,878.3900000000001
CA-2025-109796,2025-01-26,CS-1315,Corporate,North,Delhi,Office Supplies,Art,3119.0,9,0.0,755.58,24.225072138505933,2363.42
CA-2025-109797,2025-06-05,CS-1195,Corporate,North,UP,Technology,Copiers,2150.84,8,0.0,440.62,20.485949675475627,1710.2200000000003
CA-2025-109798,2025-01-03,CS-1353,Corporate,South,Kerala,Office Supplies,Binders,1545.22,5,0.0,268.87,17.40011131101073,1276.35
CA-2025-109799,2024-08-20,CS-1300,Home Office,North,Delhi,Furniture,Furnishings,516.05,8,0.0,33.15,6.423796143784517,482.9
CA-2025-109800,2024-07-13,CS-1416,Corporate,North,Delhi,Technology,Phones,2989.59,9,0.2,248.61,8.315856020390756,2740.98
CA-2025-109801,2024-01-12,CS-1367,Home Office,North,Punjab,Furniture,Chairs,3165.19,7,0.0,380.16,12.010653388896086,2785.03
CA-2025-109802,2025-11-19,CS-1011,Corporate,South,Kerala,Technology,Accessories,194.93,3,0.2,18.63,9.557276971220437,176.3
CA-2025-109803,2024-06-25,CS-1106,Consumer,West,Maharashtra,Office Supplies,Binders,2851.26,9,,319.98,11.222406935880977,2531.28
CA-2025-109804,2024-08-04,CS-1258,Home Office,North,Punjab,Office Supplies,Fasteners,551.63,5,0.1,134.42,24.367782752932218,417.21000000000004
CA-2025-109805,2024-01-11,CS-1474,Corporate,East,Odisha,Office Supplies,Fasteners,794.51,8,0.0,167.11,21.0330895772237,627.4
CA-2025-109806,2025-03-21,CS-1381,Corporate,South,Telangana,Furniture,Chairs,110.24,1,0.0,7.06,6.404208998548622,103.17999999999999
CA-2025-109807,2025-09-21,CS-1196,Home Office,South,Karnataka,Technology,Accessories,212.36,1,0.2,13.0,6.1216801657562625,199.36
CA-2025-109808,2024-06-12,CS-1145,Consumer,North,Haryana,Technology,Copiers,1065.82,3,0.2,63.06,5.916571278452272,1002.76
CA-2025-109809,2025-07-04,CS-1465,Consumer,South,Tamil Nadu,Technology,Copiers,822.23,2,0.0,159.43,19.38995171667295,662.8
CA-2025-109810,2024-02-22,CS-1220,Consumer,East,Jharkhand,Technology,Copiers,200.64,5,0.5,30.64,15.271132376395535,170.0
CA-2025-109811,2024-08-05,CS-1350,Corporate,West,Maharashtra,Furniture,Furnishings,2338.75,9,0.0,186.16,7.959807589524319,2152.59
CA-2025-109812,2025-12-18,CS-1424,Home Office,South,Karnataka,Office Supplies,Binders,755.4,9,0.0,179.73,23.792692613185068,575.67
CA-2025-109813,2024-12-25,CS-1471,Home Office,South,Tamil Nadu,Office Supplies,Art,1437.72,8,0.2,129.63,9.016359235456138,1308.0900000000001
CA-2025-109814,2025-01-19,CS-1174,Consumer,South,Karnataka,Office Supplies,Binders,1285.37,5,0.1,249.84,19.437204851521354,1035.53
CA-2025-109815,2024-02-25,CS-1216,Corporate,North,Punjab,Furniture,Chairs,1223.02,3,0.0,305.39,24.97015584373109,917.63
CA-2025-109816,2024-04-27,CS-1093,Home Office,East,West Bengal,Office Supplies,Art,2073.79,6,0.2,514.52,24.810612453527117,1559.27
CA-2025-109817,2024-09-09,CS-1260,Corporate,West,Maharashtra,Office Supplies,Binders,188.58,8,0.0,32.79,17.38784600699968,155.79000000000002
CA-2025-109818,2026-03-08,CS-1422,Consumer,East,Jharkhand,Furniture,Chairs,2086.29,6,0.0,168.2,8.0621581851037,1918.09
CA-2025-109819,2026-02-18,CS-1063,Corporate,East,Odisha,Furniture,Furnishings,738.42,7,0.5,183.54,24.85577313723897,554.88
CA-2025-109820,2024-06-28,CS-1029,Home Office,South,Telangana,Furniture,Furnishings,1590.92,7,0.1,310.78,19.53460890553893,1280.14
CA-2025-109821,2025-02-18,CS-1275,Home Office,West,Goa,Technology,Copiers,830.92,7,0.0,178.97,21.53877629615366,651.9499999999999
CA-2025-109822,2024-08-22,CS-1347,Corporate,East,Odisha,Office Supplies,Binders,241.13,9,0.0,59.38,24.625720565669972,181.75
CA-2025-109823,2025-12-08,CS-1285,Home Office,West,Maharashtra,Furniture,Tables,3774.07,9,0.0,342.08,9.063954828606782,3431.9900000000002
CA-2025-109824,2024-03-20,CS-1484,Consumer,North,Punjab,Technology,Phones,110.71,1,0.1,12.67,11.444313973444133,98.03999999999999
CA-2025-109825,2025-10-08,CS-1419,Consumer,South,Tamil Nadu,Furniture,Furnishings,1191.63,3,0.1,118.19,9.918347137953894,1073.44
CA-2025-109826,2024-01-22,CS-1372,Home Office,North,UP,Office Supplies,Paper,176.62,5,0.2,43.83,24.81598912920394,132.79000000000002
CA-2025-109827,2025-04-21,CS-1070,Consumer,West,Gujarat,Technology,Accessories,672.42,4,0.2,121.64,18.089884298503915,550.78
